"순번","쉼터명칭","사용여부","도로명주소","지번주소","시설유형","시설면적","이용가능인원","운영시작일","운영종료일","평일개방여부","평일 개방시간","평일 종료시간","토요일개방여부","토요일 개방시간","토요일 종료시간","일요일 개방여부","일요일 개방시간","일요일 종료시간","공휴일 개방여부","공휴일 개방시간","공휴일 종료시간","위도","경도","비고","X좌표","Y좌표"
"679","역촌노인복지관","Y","서울특별시 은평구 연서로3나길 11-30 ","서울특별시 은평구 역촌동 67-9","복지회관","42.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.91133300","37.60331400","*평시 09:00~18:00 운영","192170.395462","555974.435464"
"680","신흥경로당","Y","서울특별시 은평구 증산로21길 25","서울특별시 은평구 신사동 31-2","노인시설","85.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.91195160","37.59597610","*평시 09:00~18:00 운영","192224.256379","555159.958259"
"681","신사1동경로당","Y","서울특별시 은평구 갈현로3나길 6","서울특별시 은평구 신사동 270-45","노인시설","192.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90659200","37.60106600","*평시 09:00~18:00 운영","191751.500381","555725.338084"
"682","신사1동주민센터","Y","서울특별시 은평구 은평로2길 2","서울특별시 은평구 신사동 29-2","주민센터","66.00","20","2024-11-15","2025-03-15","Y","09:00:00","21:00:00","N","","","N","","","N","","","126.91175120","37.59780390","*평시 09:00~18:00 운영 *한파특보시 평일 야간 18:00 ~ 21:00 운영","192206.749253","555362.840375"
"683","장수경로당","Y","서울특별시 은평구 은평터널로 126","서울특별시 은평구 신사동 157-2","노인시설","145.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90501230","37.59046590","*평시 09:00~18:00 운영","191610.813202","554548.984785"
"684","신사제2경로당","Y","서울특별시 은평구 은평터널로 178-1 ","서울특별시 은평구 신사동 200-27","노인시설","264.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90864000","37.59443000","*평시 09:00~18:00 운영","191931.634865","554988.637717"
"685","신사2동주민센터","Y","서울특별시 은평구 증산로15길 47","서울특별시 은평구 신사동 163-13","주민센터","236.00","50","2024-11-15","2025-03-15","Y","09:00:00","21:00:00","N","","","N","","","N","","","126.90803290","37.59026750","*평시 09:00~18:00 운영 *한파특보시 평일 야간 18:00 ~ 21:00 운영","191877.567059","554526.699108"
"686","신사노인복지관","Y","서울특별시 은평구 증산로15길 47","서울특별시 은평구 신사동 163-13","복지회관","72.00","25","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90820000","37.59030000","*평시 09:00~18:00 운영","191892.328675","554530.291806"
"687","증산할머니경로당","Y","서울특별시 은평구 증산로9길 25","서울특별시 은평구 증산동 189-68","노인시설","48.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90800000","37.58590000","*평시 09:00~18:00 운영","191874.186585","554041.958660"
"688","증산제2경로당","Y","서울특별시 은평구 증산로9길 6-17 ","서울특별시 은평구 증산동 166-21","노인시설","147.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.90982700","37.58537800","*평시 09:00~18:00 운영","192035.499060","553983.866092"
"689","증산동주민센터","Y","서울특별시 은평구 증산서길 89","서울특별시 은평구 증산동 187-19","주민센터","143.00","43","2024-11-15","2025-03-15","Y","09:00:00","21:00:00","N","","","N","","","N","","","126.90706140","37.58436480","*평시 09:00~18:00 운영 *한파특보시 평일 야간 18:00 ~ 21:00 운영","191791.117026","553871.650448"
"690","구룡경로당","Y","서울특별시 은평구 수색로 388-7 ","서울특별시 은평구 수색동 289-37","노인시설","74.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.88466550","37.58987650","*평시 09:00~18:00 운영","189813.730102","554485.579957"
"691","물빛경로당","Y","서울특별시 은평구 수색로22가길 6-8 ","서울특별시 은평구 수색동 324-2","노인시설","100.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.88999400","37.58581200","*평시 09:00~18:00 운영","190283.811680","554033.901681"
"692","수색동주민센터","Y","서울특별시 은평구 수색로 280","서울특별시 은평구 수색동 417-4","주민센터","66.00","20","2024-11-15","2025-03-15","Y","09:00:00","21:00:00","N","","","N","","","N","","","126.89366970","37.58354050","*평시 09:00~18:00 운영 *한파특보시 평일 야간 18:00 ~ 21:00 운영","190608.179548","553781.417046"
"693","여기소경로당","Y","서울특별시 은평구 의상봉길 8","서울특별시 은평구 진관동 302-3","노인시설","201.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.93975400","37.65312500","*평시 09:00~18:00 운영","194683.618066","561500.941862"
"694","진관동주민센터","Y","서울특별시 은평구 진관2로 31","서울특별시 은평구 진관동 78","주민센터","189.00","57","2024-11-15","2025-03-15","Y","09:00:00","21:00:00","N","","","N","","","N","","","126.92090000","37.63500000","*평시 09:00~18:00 운영 *한파특보시 평일 야간 18:00 ~ 21:00 운영","193018.158621","559490.488030"
"695","은평노인종합복지관","Y","서울특별시 은평구 연서로 415","서울특별시 은평구 진관동 156-6","복지회관","30.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.93009600","37.63204600","*평시 09:00~18:00 운영","193829.608707","559161.980338"
"696","서대문노인종합복지관","Y","서울특별시 서대문구 독립문로8길 57","서울특별시 서대문구 천연동 117-3","복지회관","3,402.68","15","2024-12-01","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.95911960","37.56798750","휴일및공휴일미운영","196388.412433","552050.683746"
"697","천연동 분회경로당","Y","서울특별시 서대문구 독립문로 50","서울특별시 서대문구 냉천동 31-2","노인시설","379.00","23","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.96249900","37.56789880","휴일및공휴일미운영","196686.962322","552040.714573"
"698","북아현동경로당","Y","서울특별시 서대문구 북아현로 24","서울특별시 서대문구 북아현동 129-37","노인시설","143.00","19","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.95708390","37.55947900","","196208.136854","551106.420442"
"699","동심경로당","Y","서울특별시 서대문구 신촌로27길 47","서울특별시 서대문구 북아현동 251-292","노인시설","38.00","13","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94879710","37.55739790","","195475.828619","550875.809592"
"700","미근경로당(구 충정로동분회)","Y","서울특별시 서대문구 충정로6길 27","서울특별시 서대문구 미근동 60-42","노인시설","125.00","25","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.96627970","37.56265610","","197020.760686","551458.709791"
"701","능안경로당","Y","서울특별시 서대문구 북아현로18길 47","서울특별시 서대문구 북아현동 1-251","노인시설","199.00","38","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.95655580","37.56378100","","196161.697144","551583.913141"
"702","창천경로당","Y","서울특별시 서대문구 신촌로11길 35-4 ","서울특별시 서대문구 창천동 67-9","노인시설","193.00","40","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93324460","37.55843940","","194101.727168","550992.266000"
"703","신촌경로당","Y","서울특별시 서대문구 성산로24길 1-20 ","서울특별시 서대문구 신촌동 1-219","노인시설","181.00","36","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94806930","37.56768370","","195412.152652","552017.447576"
"704","서대문구청","Y","서울특별시 서대문구 연희로 248","서울특별시 서대문구 연희동 168-6","기타","16.50","5","2025-01-25","2030-12-31","Y","09:00:00","18:00:00","Y","09:00:00","18:00:00","Y","09:00:00","18:00:00","Y","09:00:00","18:00:00","126.93684520","37.57919990","특보 시 24시간 운영","194421.412130","553296.219808"
"705","연서경로당","Y","서울특별시 서대문구 홍제천로2길 111","서울특별시 서대문구 연희동 519-127","노인시설","101.00","20","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.92356010","37.57221700","","193247.282388","552522.070111"
"706","홍연경로당","Y","서울특별시 서대문구 홍연길 70","서울특별시 서대문구 연희동 715","노인시설","152.00","30","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93052520","37.57630020","","193862.916030","552974.780439"
"707","연산경로당","Y","서울특별시 서대문구 연희로18안길 34-3 ","서울특별시 서대문구 연희동 51-14","노인시설","123.00","24","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93560840","37.56739670","","194311.265391","551986.275259"
"708","홍제1동 분회경로당","Y","서울특별시 서대문구 모래내로 459-6 ","서울특별시 서대문구 홍제동 157-92","노인시설","132.00","26","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94544230","37.58583580","","195181.238703","554032.253351"
"709","초원경로당","Y","서울특별시 서대문구 홍제내2길 56","서울특별시 서대문구 홍제동 335-9","노인시설","211.00","42","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93719640","37.58682690","","194453.000248","554142.709204"
"710","홍제3동분회경로당","Y","서울특별시 서대문구 세검정로4길 32","서울특별시 서대문구 홍제동 7-13","노인시설","87.00","40","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94973060","37.59376110","","195560.469858","554911.661073"
"711","개미마을경로당","Y","서울특별시 서대문구 세검정로4길 129-16 ","서울특별시 서대문구 홍제동 9-83","노인시설","40.00","20","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.95392010","37.59063100","","195930.294135","554564.065296"
"712","은빛홍삼경로당","Y","서울특별시 서대문구 세무서7길 21-4 ","서울특별시 서대문구 홍제동 266-165","노인시설","124.17","55","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94562670","37.59161290","","195197.896844","554673.436851"
"713","인왕경로당","Y","서울특별시 서대문구 통일로26길 12-5 ","서울특별시 서대문구 홍제동 23-21","노인시설","56.00","12","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.95070000","37.58280000","","195645.443674","553695.057332"
"714","인왕노인복지관","Y","서울특별시 서대문구 통일로26길 12-5 ","서울특별시 서대문구 홍제동 23-21","복지회관","30.00","20","2024-12-01","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.95068430","37.58276100","","195644.054657","553690.729504"
"715","느티나무경로당","Y","서울특별시 서대문구 통일로36다길 2","서울특별시 서대문구 홍제동 194-1","노인시설","97.00","50","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94731280","37.58782990","","195346.573137","554253.481579"
"716","우정경로당","Y","서울특별시 서대문구 홍은중앙로 164","서울특별시 서대문구 홍은동 8-14","노인시설","100.00","15","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94987800","37.60478020","","195574.140221","556134.652106"
"717","홍은1동분회경로당","Y","서울특별시 서대문구 세검정로1길 116","서울특별시 서대문구 홍은동 48-20","노인시설","118.00","23","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94643980","37.59540150","","195269.947447","555093.887800"
"718","포방터경로당","Y","서울특별시 서대문구 홍은중앙로9길 43","서울특별시 서대문구 홍은동 11-80","노인시설","136.00","27","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94839210","37.60119750","","195442.714110","555737.082932"
"719","아름다운홍일경로당","Y","서울특별시 서대문구 통일로48가길 37","서울특별시 서대문구 홍은동 440-3","노인시설","54.00","10","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.94240000","37.59460000","","194913.126709","555005.141382"
"720","구립홍은2동경로당","Y","서울특별시 서대문구 모래내로 334","서울특별시 서대문구 홍은동 273-10","노인시설","220.00","22","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93415210","37.58010830","","194183.595942","553397.205135"
"721","정원단지경로당","Y","서울특별시 서대문구 연희로39나길 8","서울특별시 서대문구 홍은동 265-159","노인시설","145.00","28","2024-12-01","2025-03-15","Y","10:00:00","17:00:00","N","","","N","","","N","","","126.93192170","37.58669630","","193987.112579","554128.538646"
