"피난처 ID","시도명","시군구명","시설명","상세주소","시설면적","경도","위도","구분","구분명","관리부서"
"1045","서울특별시","양천구","목운초등학교 운동장","서울특별시 양천구 목동 922-0","1598.0","126.8732","37.5265","1","지진실내구호소","02-2061-5213"
"1046","서울특별시","양천구","서정초등학교 운동장","서울특별시 양천구 목동로8길 19(목동)","3671.0","126.8674","37.5239","1","지진실내구호소","02-2648-7002"
"1047","서울특별시","양천구","신목중학교 운동장","서울특별시 양천구 목동 743-15","3148.0","126.8724","37.5366","1","지진실내구호소","2648-2142"
"1048","서울특별시","양천구","양동중학교 운동장","서울특별시 양천구 목동 600-6","6435.0","126.8691","37.5476","1","지진실내구호소","02-2642-9055"
"1049","서울특별시","양천구","양화초등학교 운동장","서울특별시 양천구 목동 542-0","5210.0","126.8745","37.5437","1","지진실내구호소","02-2646-3510"
"1050","서울특별시","양천구","영도초등학교 운동장","서울특별시 양천구 목동 744-4","4591.0","126.8715","37.5356","1","지진실내구호소","2647-2388"
"1051","서울특별시","양천구","월촌중학교 운동장","서울특별시 양천구 목동 909-0","2357.0","126.8831","37.5371","1","지진실내구호소","2648-8576"
"1052","서울특별시","양천구","정목초등학교 운동장","서울특별시 양천구 목동 757-1","3800.0","126.8698","37.5368","1","지진실내구호소","2642-0850"
"1053","서울특별시","양천구","진명여자고등학교 운동장","서울특별시 양천구 목동 927-6","5038.0","126.866","37.5235","1","지진실내구호소","02-2643-1711"
"1054","서울특별시","양천구","강신어린이공원","서울특별시 양천구 신월동 1012-2","1511.0","126.8384","37.5155","1","지진실내구호소","02-2620-4391"
"1055","서울특별시","양천구","강월어린이공원","서울특별시 양천구 신월동 56-1","2463.0","126.836","37.5157","1","지진실내구호소","02-2620-3586"
"1056","서울특별시","양천구","경인어린이공원","서울특별시 양천구 남부순환로82길 29(신월동)","1012.0","126.8288","37.5321","1","지진실내구호소","02-2620-3586"
"1057","서울특별시","양천구","꿀벌어린이공원","서울특별시 양천구 가로공원로56길 30(신월동)","1005.0","126.842","37.5199","1","지진실내구호소","02-2620-3586"
"1058","서울특별시","양천구","남부어린이공원","서울특별시 양천구 신월동 1012-2","910.0","126.8261","37.5347","1","지진실내구호소","02-2620-3586"
"1059","서울특별시","양천구","돌다리어린이공원","서울특별시 양천구 신월동 100-1","726.0","126.8357","37.532","1","지진실내구호소","02-2620-3586"
"1060","서울특별시","양천구","방아다리공원","서울특별시 양천구 신월동 531-0","869.0","126.8283","37.5386","1","지진실내구호소","02-2620-3586"
"1061","서울특별시","양천구","서서울호수공원 내 열린풀밭","서울특별시 양천구 남부순환로64길 26(신월동)","5061.0","126.8321","37.5276","1","지진실내구호소","02-2620-3586"
"1062","서울특별시","양천구","신대어린이공원","서울특별시 양천구 신월동 100-1","775.0","126.8327","37.5347","1","지진실내구호소","02-2620-3586"
"1063","서울특별시","양천구","신오어린이공원","서울특별시 양천구 남부순환로33길 38(신월동)","872.0","126.8315","37.5381","1","지진실내구호소","02-2620-3586"
"1064","서울특별시","양천구","신월근린공원","서울특별시 양천구 신월로 99(신월동, 신월시영아파트)","725.0","126.8339","37.5175","1","지진실내구호소","02-2620-3586"
"1065","서울특별시","양천구","신월어린이공원","서울특별시 양천구 신월동 240-0","953.0","126.8381","37.527","1","지진실내구호소","02-2620-3586"
"1066","서울특별시","양천구","신장어린이공원","서울특별시 양천구 오목로9길 20-1 (신월동)","841.0","126.8427","37.5242","1","지진실내구호소","02-2620-3586"
"1067","서울특별시","양천구","오솔길공원","서울특별시 양천구 남부순환로70길 11-9 (신월동, 동산주택)","349.0","126.8358","37.5204","1","지진실내구호소","02-2620-3586"
"1068","서울특별시","도봉구","방학중학교 운동장","서울특별시 도봉구 시루봉로 188(방학동)","1730.0","127.0317","37.6654","1","지진실내구호소","02-2091-5946"
"1069","서울특별시","도봉구","방학초등학교 운동장","서울특별시 도봉구 도당로9길 34(방학동)","4203.0","127.0323","37.6636","1","지진실내구호소","02-2091-5946"
"1070","서울특별시","도봉구","신방학중학교 운동장","서울특별시 도봉구 시루봉로 156(방학동)","4296.0","127.0293","37.6638","1","지진실내구호소","02-2091-5667"
"1071","서울특별시","도봉구","신방학초등학교 운동장","서울특별시 도봉구 시루봉로 173(방학동)","4657.0","127.0294","37.6656","1","지진실내구호소","02-2091-5667"
"1072","서울특별시","도봉구","창도초등학교 운동장","서울특별시 도봉구 방학로 32-28 (방학동)","1700.0","127.0491","37.6637","1","지진실내구호소","02-2091-5608"
"1073","서울특별시","도봉구","초당초등학교 운동장","서울특별시 도봉구 해등로32길 11(방학동)","2191.0","127.0223","37.6579","1","지진실내구호소","02-2091-5667"
"1074","서울특별시","도봉구","대창어린이공원","서울특별시 도봉구 창동 38-4","982.0","127.0522","37.6443","1","지진실내구호소","02-2091-5755"
"1075","서울특별시","도봉구","모랫어린이공원","서울특별시 도봉구 창동 30-1","584.0","127.0517","37.6468","1","지진실내구호소","02-2091-5755"
"1076","서울특별시","도봉구","물방울어린이공원","서울특별시 도봉구 창동 458-6","411.0","127.0412","37.6375","1","지진실내구호소","02-2091-5729"
"1077","서울특별시","도봉구","미화어린이공원","서울특별시 도봉구 창동 715-17","431.0","127.0396","37.6549","1","지진실내구호소","02-2091-5779"
"1078","서울특별시","도봉구","반석어린이공원","서울특별시 도봉구 창동 354","1200.0","127.0412","37.6471","1","지진실내구호소","02-2091-5678"
"1079","서울특별시","도봉구","밤골어린이공원","서울특별시 도봉구 창동 368","2279.0","127.0457","37.6488","1","지진실내구호소","02-2091-5678"
"1080","서울특별시","도봉구","신창어린이공원","서울특별시 도봉구 창동 449-103","441.0","127.0408","37.64","1","지진실내구호소","02-2091-5729"
"1081","서울특별시","도봉구","월천공원","서울특별시 도봉구 창동 28","4000.0","127.0508","37.6475","1","지진실내구호소","02-2091-5755"
"1082","서울특별시","도봉구","유만어린이공원","서울특별시 도봉구 창동 33-4","823.0","127.0529","37.6503","1","지진실내구호소","02-2091-5755"
"1083","서울특별시","도봉구","은행나무어린이공원","서울특별시 도봉구 창동 347-3","564.0","127.0436","37.6496","1","지진실내구호소","02-2091-5678"
"1084","서울특별시","도봉구","장미어린이공원","서울특별시 도봉구 창동 553-8","351.0","127.0363","37.6381","1","지진실내구호소","02-2091-5718"
"1085","서울특별시","도봉구","창2동마을공원","서울특별시 도봉구 창동 582-22","1465.0","127.0362","37.6412","1","지진실내구호소","02-2091-5718"
"1086","서울특별시","도봉구","창3동소공원","서울특별시 도봉구 창동 504-21","650.0","127.0415","37.6333","1","지진실내구호소","02-2091-5729"
"1087","서울특별시","도봉구","창원어린이공원","서울특별시 도봉구 창동 307","756.0","127.0403","37.6529","1","지진실내구호소","02-2091-5779"
"1088","서울특별시","도봉구","가인초등학교 운동장","서울특별시 도봉구 도봉로136다길 4(창동)","1731.0","127.0434","37.6596","1","지진실내구호소","02-2091-5779"
"1089","서울특별시","도봉구","신화초등학교 운동장","서울특별시 도봉구 우이천로 120(창동)","5221.0","127.0414","37.6322","1","지진실내구호소","02-2091-5729"
"1090","서울특별시","구로구","구일중학교운동장","서울특별시 구로구 구로동 685-161","3835.0","126.8739","37.4948","1","지진실내구호소","02-860-3347"
"1091","서울특별시","구로구","구일초등학교운동장","서울특별시 구로구 구일로 68(구로동)","3340.0","126.873","37.4927","1","지진실내구호소","02-860-3347"
"1092","서울특별시","구로구","동구로초등학교운동장","서울특별시 구로구 구로동 93","3581.0","126.8925","37.4948","1","지진실내구호소","02-860-3347"
"1093","서울특별시","구로구","미래초등학교운동장","서울특별시 구로구 구로동 3-13","950.0","126.8878","37.5048","1","지진실내구호소","02-860-3347"
"1094","서울특별시","구로구","영림중학교운동장","서울특별시 구로구 구로동 105-2","5080.0","126.8906","37.4976","1","지진실내구호소","02-860-3347"
"1095","서울특별시","구로구","영서중학교운동장","서울특별시 구로구 구로동 145-20","6415.0","126.8945","37.4889","1","지진실내구호소","02-860-3347"
"1096","서울특별시","구로구","영서초등학교운동장","서울특별시 구로구 도림로20길 57(구로동)","2912.0","126.8951","37.4881","1","지진실내구호소","02-860-3347"
"1097","서울특별시","구로구","영일초등학교운동장","서울특별시 구로구 가리봉동 17-0","3830.0","126.8835","37.485","1","지진실내구호소","02-860-3347"
"1098","서울특별시","구로구","고척근린공원(축구장)","서울특별시 구로구 고척로45길 39(고척동)","6690.0","126.8517","37.5059","1","지진실내구호소","02-860-3347"
"1099","서울특별시","구로구","경인고등학교운동장","서울특별시 구로구 고척동 66-28","4071.0","126.8659","37.4963","1","지진실내구호소","02-860-3347"
"1100","서울특별시","구로구","고산초등학교운동장","서울특별시 구로구 고척동 76-10","2676.0","126.8655","37.499","1","지진실내구호소","02-860-3347"
"1101","서울특별시","구로구","고원초등학교운동장","서울특별시 구로구 고척동 66-26","1196.0","126.8654","37.4972","1","지진실내구호소","02-860-3347"
"1102","서울특별시","구로구","고척고등학교운동장","서울특별시 구로구 고척동 232-0","7282.0","126.8521","37.509","1","지진실내구호소","02-860-3347"
"1103","서울특별시","구로구","고척중학교운동장","서울특별시 구로구 고척동 76-2","4897.0","126.8618","37.4997","1","지진실내구호소","02-860-3347"
"1104","서울특별시","구로구","고척초등학교운동장","서울특별시 구로구 고척동 129-3","1792.0","126.8573","37.5006","1","지진실내구호소","02-860-3347"
"1105","서울특별시","구로구","덕의초등학교운동장","서울특별시 구로구 고척동 217","3372.0","126.8567","37.506","1","지진실내구호소","02-860-3347"
"1106","서울특별시","구로구","세곡초등학교운동장","서울특별시 구로구 고척동 253-129","2984.0","126.8491","37.5046","1","지진실내구호소","02-860-3347"
"1107","서울특별시","구로구","개명초등학교운동장","서울특별시 구로구 개봉동 314-165","1457.0","126.8509","37.4828","1","지진실내구호소","02-860-3347"
